date,ndvi,ndre,cire,s2rep,field_id
2025-09-19,0.8252,0.5983,3.1035,724.4132,FLD0172
2025-09-24,0.8167,0.5867,2.9821,723.8298,FLD0172
2025-09-29,0.8081,0.5750,2.8608,723.2465,FLD0172
2025-10-04,,,,,FLD0172
2025-10-09,,,,,FLD0172
2025-10-14,,,,,FLD0172
2025-10-19,,,,,FLD0172
2025-10-24,,,,,FLD0172
2025-10-29,,,,,FLD0172
2025-11-03,,,,,FLD0172
2025-11-08,,,,,FLD0172
2025-11-13,,,,,FLD0172
2025-11-18,0.7230,0.4588,1.6474,717.4127,FLD0172
2025-11-23,0.7139,0.4462,1.5168,716.7817,FLD0172
2025-11-28,0.7055,0.4348,1.3978,716.2102,FLD0172
2025-12-03,0.6989,0.4267,1.3100,715.7995,FLD0172
2025-12-08,0.6943,0.4227,1.2617,715.5912,FLD0172
2025-12-13,0.6918,0.4224,1.2493,715.5675,FLD0172
2025-12-18,0.6904,0.4242,1.2578,715.6510,FLD0172
2025-12-23,0.6886,0.4255,1.2604,715.7047,FLD0172
2025-12-28,,,,,FLD0172
2026-01-02,,,,,FLD0172
2026-01-07,,,,,FLD0172
2026-01-12,,,,,FLD0172
2026-01-17,,,,,FLD0172
2026-01-22,,,,,FLD0172
2026-01-27,,,,,FLD0172
2026-02-01,,,,,FLD0172
2026-02-06,,,,,FLD0172
2026-02-11,,,,,FLD0172
2026-02-16,,,,,FLD0172
2026-02-21,,,,,FLD0172
2026-02-26,,,,,FLD0172
2026-03-03,,,,,FLD0172
2026-03-08,,,,,FLD0172
2026-03-13,,,,,FLD0172
2026-03-18,,,,,FLD0172
2026-03-23,,,,,FLD0172
2026-03-28,,,,,FLD0172
2026-04-02,,,,,FLD0172
2026-04-07,,,,,FLD0172
2026-04-12,,,,,FLD0172
2026-04-17,,,,,FLD0172
2026-04-22,,,,,FLD0172
2026-04-27,,,,,FLD0172
2026-05-02,,,,,FLD0172
2026-05-07,0.6385,0.4533,1.2699,716.8332,FLD0172
2026-05-12,0.6364,0.4544,1.2681,716.8519,FLD0172
2026-05-17,0.6346,0.4554,1.2690,716.8995,FLD0172
2026-05-22,0.6337,0.4563,1.2772,717.0248,FLD0172
2026-05-27,0.6338,0.4571,1.2946,717.2482,FLD0172
2026-06-01,0.6350,0.4578,1.3205,717.5610,FLD0172
2026-06-06,0.6367,0.4585,1.3512,717.9256,FLD0172
2026-06-11,0.6382,0.4591,1.3805,718.2759,FLD0172
2026-06-16,,,,,FLD0172
2026-06-21,,,,,FLD0172
2026-06-26,,,,,FLD0172
2026-07-01,,,,,FLD0172
2026-07-06,,,,,FLD0172
2026-07-11,,,,,FLD0172
2026-07-16,,,,,FLD0172
2026-07-21,,,,,FLD0172
2026-07-26,,,,,FLD0172
2026-07-31,,,,,FLD0172
2026-08-05,,,,,FLD0172
2026-08-10,,,,,FLD0172
2026-08-15,,,,,FLD0172
2026-08-20,0.6589,0.4685,1.7841,723.0983,FLD0172
2026-08-25,0.6604,0.4691,1.8130,723.4428,FLD0172
2026-08-30,0.6618,0.4698,1.8418,723.7872,FLD0172
2026-09-04,0.6633,0.4705,1.8706,724.1317,FLD0172
2026-09-09,,,,,FLD0172
2026-09-14,,,,,FLD0172
2026-09-19,,,,,FLD0172
2025-06-01,,,,,FLD0173
2025-06-06,,,,,FLD0173
2025-06-11,,,,,FLD0173
2025-06-16,,,,,FLD0173
2025-06-21,,,,,FLD0173
2025-06-26,,,,,FLD0173
2025-07-01,,,,,FLD0173
2025-07-06,,,,,FLD0173
2025-07-11,,,,,FLD0173
2025-07-16,,,,,FLD0173
2025-07-21,,,,,FLD0173
2025-07-26,,,,,FLD0173
2025-07-31,,,,,FLD0173
2025-08-05,,,,,FLD0173
2025-08-10,,,,,FLD0173
2025-08-15,,,,,FLD0173
2025-08-20,,,,,FLD0173
2025-08-25,,,,,FLD0173
2025-08-30,,,,,FLD0173
2025-09-04,,,,,FLD0173
2025-09-09,,,,,FLD0173
2025-09-14,0.6284,0.4431,1.6962,721.9208,FLD0173
2025-09-19,0.6324,0.4398,1.6609,721.3827,FLD0173
2025-09-24,0.6364,0.4364,1.6256,720.8445,FLD0173
2025-09-29,0.6404,0.4330,1.5903,720.3064,FLD0173
2025-10-04,,,,,FLD0173
2025-10-09,,,,,FLD0173
2025-10-14,,,,,FLD0173
2025-10-19,,,,,FLD0173
2025-10-24,,,,,FLD0173
2025-10-29,,,,,FLD0173
2025-11-03,,,,,FLD0173
2025-11-08,,,,,FLD0173
2025-11-13,,,,,FLD0173
2025-11-18,0.6805,0.3994,1.2374,714.9251,FLD0173
2025-11-23,0.6852,0.3958,1.1976,714.3106,FLD0173
2025-11-28,0.6890,0.3925,1.1634,713.7916,FLD0173
2025-12-03,0.6904,0.3903,1.1447,713.5302,FLD0173
2025-12-08,0.6886,0.3896,1.1454,713.5934,FLD0173
2025-12-13,0.6840,0.3902,1.1638,713.9524,FLD0173
2025-12-18,0.6778,0.3915,1.1924,714.4833,FLD0173
2025-12-23,0.6720,0.3926,1.2182,714.9664,FLD0173
2025-12-28,,,,,FLD0173
2026-01-02,,,,,FLD0173
2026-01-07,,,,,FLD0173
2026-01-12,0.6495,0.3966,1.3169,716.8224,FLD0173
2026-01-17,0.6445,0.4001,1.3700,717.6768,FLD0173
2026-01-22,0.6377,0.3980,1.3614,717.6889,FLD0173
2026-01-27,0.6302,0.3908,1.2894,716.8266,FLD0173
2026-02-01,0.6237,0.3817,1.1847,715.5012,FLD0173
2026-02-06,0.6193,0.3738,1.0810,714.1691,FLD0173
2026-02-11,0.6175,0.3701,1.0145,713.3317,FLD0173
2026-02-16,0.6185,0.3735,1.0248,713.5355,FLD0173
2026-02-21,0.6205,0.3765,1.0237,713.3455,FLD0173
2026-02-26,0.6189,0.3776,1.0212,713.8246,FLD0173
2026-03-03,0.6116,0.3770,1.0143,714.4531,FLD0173
2026-03-08,0.6047,0.3772,1.0203,715.1051,FLD0173
2026-03-13,0.6038,0.3803,1.0517,715.8183,FLD0173
2026-03-18,0.6148,0.3883,1.1213,716.5828,FLD0173
2026-03-23,0.6344,0.3991,1.2012,717.0787,FLD0173
2026-03-28,0.6499,0.4083,1.2737,718.5171,FLD0173
2026-04-02,0.6524,0.4070,1.2568,718.3335,FLD0173
2026-04-07,0.6529,0.4056,1.2347,717.9802,FLD0173
2026-04-12,0.6570,0.4071,1.2339,717.5399,FLD0173
2026-04-17,0.6640,0.4114,1.2675,717.7672,FLD0173
2026-04-22,0.6685,0.4108,1.2603,717.3361,FLD0173
2026-04-27,0.6578,0.4033,1.2148,717.4357,FLD0173
2026-05-02,0.6335,0.3862,1.1062,716.7182,FLD0173
2026-05-07,0.6139,0.3727,1.0397,716.7651,FLD0173
2026-05-12,0.5992,0.3692,1.0095,716.5970,FLD0173
2026-05-17,0.5910,0.3752,1.0170,716.7648,FLD0173
2026-05-22,0.5927,0.3831,1.0161,716.2519,FLD0173
2026-05-27,0.5945,0.3896,1.0283,716.9138,FLD0173
2026-06-01,0.6081,0.3958,1.0662,717.4865,FLD0173
2026-06-06,0.6335,0.4010,1.1299,717.6568,FLD0173
2026-06-11,0.6573,0.4080,1.1880,716.9790,FLD0173
2026-06-16,0.6762,0.4162,1.2414,716.0259,FLD0173
2026-06-21,0.6883,0.4243,1.2921,715.4797,FLD0173
2026-06-26,0.6917,0.4309,1.3402,716.0658,FLD0173
2026-07-01,0.6965,0.4376,1.3888,716.5339,FLD0173
2026-07-06,,,,,FLD0173
2026-07-11,,,,,FLD0173
2026-07-16,,,,,FLD0173
2026-07-21,,,,,FLD0173
2026-07-26,,,,,FLD0173
2026-07-31,,,,,FLD0173
2026-08-05,,,,,FLD0173
2026-08-10,,,,,FLD0173
2026-08-15,,,,,FLD0173
2026-08-20,,,,,FLD0173
2026-08-25,0.7577,0.5125,1.9265,720.6538,FLD0173
2026-08-30,0.7633,0.5193,1.9754,721.0283,FLD0173
2026-09-04,0.7689,0.5261,2.0243,721.4028,FLD0173
2026-09-09,0.7745,0.5329,2.0732,721.7774,FLD0173
2026-09-14,,,,,FLD0173
2026-09-19,,,,,FLD0173
2025-06-01,,,,,FLD0174
2025-06-06,,,,,FLD0174
2025-06-11,,,,,FLD0174
2025-06-16,,,,,FLD0174
2025-06-21,,,,,FLD0174
2025-06-26,,,,,FLD0174
2025-07-01,,,,,FLD0174
2025-07-06,,,,,FLD0174
2025-07-11,,,,,FLD0174
2025-07-16,,,,,FLD0174
2025-07-21,,,,,FLD0174
2025-07-26,,,,,FLD0174
2025-07-31,,,,,FLD0174
2025-08-05,,,,,FLD0174
2025-08-10,,,,,FLD0174
2025-08-15,,,,,FLD0174
2025-08-20,,,,,FLD0174
2025-08-25,,,,,FLD0174
2025-08-30,,,,,FLD0174
2025-09-04,,,,,FLD0174
2025-09-09,,,,,FLD0174
2025-09-14,0.7909,0.5536,2.4374,724.0480,FLD0174
2025-09-19,0.7816,0.5434,2.3528,723.5216,FLD0174
2025-09-24,0.7723,0.5331,2.2682,722.9952,FLD0174
2025-09-29,0.7630,0.5229,2.1836,722.4688,FLD0174
2025-10-04,,,,,FLD0174
2025-10-09,,,,,FLD0174
2025-10-14,,,,,FLD0174
2025-10-19,,,,,FLD0174
2025-10-24,,,,,FLD0174
2025-10-29,,,,,FLD0174
2025-11-03,,,,,FLD0174
2025-11-08,,,,,FLD0174
2025-11-13,,,,,FLD0174
2025-11-18,0.6701,0.4205,1.3377,717.2048,FLD0174
2025-11-23,0.6614,0.4095,1.2471,716.6070,FLD0174
2025-11-28,0.6520,0.3994,1.1640,716.0984,FLD0174
2025-12-03,0.6406,0.3919,1.1012,715.8309,FLD0174
2025-12-08,0.6268,0.3875,1.0640,715.8670,FLD0174
2025-12-13,0.6109,0.3860,1.0501,716.1798,FLD0174
2025-12-18,0.5936,0.3861,1.0497,716.6533,FLD0174
2025-12-23,0.5767,0.3858,1.0456,717.0822,FLD0174
2025-12-28,0.5599,0.3853,1.0400,717.4932,FLD0174
2026-01-02,0.5432,0.3848,1.0344,717.9042,FLD0174
2026-01-07,0.5264,0.3843,1.0288,718.3153,FLD0174
2026-01-12,0.5097,0.3838,1.0231,718.7263,FLD0174
2026-01-17,,,,,FLD0174
2026-01-22,,,,,FLD0174
2026-01-27,,,,,FLD0174
2026-02-01,,,,,FLD0174
2026-02-06,,,,,FLD0174
2026-02-11,,,,,FLD0174
2026-02-16,,,,,FLD0174
2026-02-21,,,,,FLD0174
2026-02-26,,,,,FLD0174
2026-03-03,,,,,FLD0174
2026-03-08,,,,,FLD0174
2026-03-13,,,,,FLD0174
2026-03-18,,,,,FLD0174
2026-03-23,,,,,FLD0174
2026-03-28,,,,,FLD0174
2026-04-02,,,,,FLD0174
2026-04-07,,,,,FLD0174
2026-04-12,,,,,FLD0174
2026-04-17,,,,,FLD0174
2026-04-22,,,,,FLD0174
2026-04-27,,,,,FLD0174
2026-05-02,,,,,FLD0174
2026-05-07,,,,,FLD0174
2026-05-12,,,,,FLD0174
2026-05-17,,,,,FLD0174
2026-05-22,,,,,FLD0174
2026-05-27,,,,,FLD0174
2026-06-01,,,,,FLD0174
2026-06-06,,,,,FLD0174
2026-06-11,,,,,FLD0174
2026-06-16,,,,,FLD0174
2026-06-21,,,,,FLD0174
2026-06-26,,,,,FLD0174
2026-07-01,,,,,FLD0174
2026-07-06,,,,,FLD0174
2026-07-11,,,,,FLD0174
2026-07-16,,,,,FLD0174
2026-07-21,,,,,FLD0174
2026-07-26,,,,,FLD0174
2026-07-31,,,,,FLD0174
2026-08-05,,,,,FLD0174
2026-08-10,,,,,FLD0174
2026-08-15,,,,,FLD0174
2026-08-20,,,,,FLD0174
2026-08-25,,,,,FLD0174
2026-08-30,,,,,FLD0174
2026-09-04,,,,,FLD0174
2026-09-09,,,,,FLD0174
2026-09-14,,,,,FLD0174
2026-09-19,,,,,FLD0174
2025-06-01,,,,,FLD0175
2025-06-06,,,,,FLD0175
2025-06-11,,,,,FLD0175
2025-06-16,,,,,FLD0175
2025-06-21,,,,,FLD0175
2025-06-26,,,,,FLD0175
2025-07-01,,,,,FLD0175
2025-07-06,,,,,FLD0175
2025-07-11,,,,,FLD0175
2025-07-16,,,,,FLD0175
2025-07-21,,,,,FLD0175
2025-07-26,,,,,FLD0175
2025-07-31,,,,,FLD0175
2025-08-05,,,,,FLD0175
2025-08-10,,,,,FLD0175
2025-08-15,,,,,FLD0175
2025-08-20,,,,,FLD0175
2025-08-25,,,,,FLD0175
2025-08-30,,,,,FLD0175
2025-09-04,,,,,FLD0175
2025-09-09,,,,,FLD0175
2025-09-14,,,,,FLD0175
2025-09-19,,,,,FLD0175
2025-09-24,,,,,FLD0175
2025-09-29,,,,,FLD0175
2025-10-04,,,,,FLD0175
2025-10-09,,,,,FLD0175
2025-10-14,,,,,FLD0175
2025-10-19,,,,,FLD0175
2025-10-24,,,,,FLD0175
2025-10-29,,,,,FLD0175
2025-11-03,,,,,FLD0175
2025-11-08,,,,,FLD0175
2025-11-13,,,,,FLD0175
2025-11-18,,,,,FLD0175
2025-11-23,,,,,FLD0175
2025-11-28,,,,,FLD0175
2025-12-03,,,,,FLD0175
2025-12-08,,,,,FLD0175
2025-12-13,,,,,FLD0175
2025-12-18,,,,,FLD0175
2025-12-23,,,,,FLD0175
2025-12-28,,,,,FLD0175
2026-01-02,0.7054,0.3926,0.9577,711.1375,FLD0175
2026-01-07,0.6832,0.3939,1.0280,712.9811,FLD0175
2026-01-12,0.6655,0.3943,1.0815,714.4096,FLD0175
2026-01-17,0.6523,0.3937,1.1182,715.4233,FLD0175
2026-01-22,0.6468,0.3965,1.1854,716.8874,FLD0175
2026-01-27,0.6430,0.3931,1.1765,716.8805,FLD0175
2026-02-01,0.6357,0.3827,1.0867,715.3177,FLD0175
2026-02-06,0.6266,0.3726,0.9887,714.0029,FLD0175
2026-02-11,0.6216,0.3677,0.9286,713.3157,FLD0175
2026-02-16,0.6265,0.3730,0.9558,713.5879,FLD0175
2026-02-21,0.6349,0.3786,0.9783,713.4747,FLD0175
2026-02-26,0.6299,0.3789,0.9740,714.0290,FLD0175
2026-03-03,0.6237,0.3806,0.9924,714.6864,FLD0175
2026-03-08,0.6092,0.3784,0.9915,715.4800,FLD0175
2026-03-13,0.5902,0.3728,0.9725,716.2149,FLD0175
2026-03-18,0.5655,0.3619,0.9374,716.7880,FLD0175
2026-03-23,0.5622,0.3578,0.8985,716.0402,FLD0175
2026-03-28,0.5589,0.3551,0.8824,716.0407,FLD0175
2026-04-02,0.5614,0.3532,0.8861,715.1848,FLD0175
2026-04-07,0.5495,0.3445,0.8647,714.9528,FLD0175
2026-04-12,0.5464,0.3394,0.8314,714.3611,FLD0175
2026-04-17,0.5480,0.3398,0.8408,714.8782,FLD0175
2026-04-22,0.5590,0.3417,0.8235,714.0867,FLD0175
2026-04-27,0.5564,0.3413,0.8259,714.2156,FLD0175
2026-05-02,0.5346,0.3316,0.7996,714.2967,FLD0175
2026-05-07,0.4939,0.3102,0.7482,715.0017,FLD0175
2026-05-12,0.4615,0.2994,0.6929,714.7893,FLD0175
2026-05-17,0.4479,0.3004,0.6864,715.5097,FLD0175
2026-05-22,0.4482,0.3028,0.6703,715.5534,FLD0175
2026-05-27,0.4479,0.3086,0.6831,716.5481,FLD0175
2026-06-01,0.4770,0.3246,0.7487,717.2513,FLD0175
2026-06-06,0.5321,0.3452,0.8535,717.1845,FLD0175
2026-06-11,0.5934,0.3733,0.9773,716.2907,FLD0175
2026-06-16,0.6524,0.3988,1.0948,715.5223,FLD0175
2026-06-21,0.6977,0.4187,1.2009,715.2690,FLD0175
2026-06-26,0.7167,0.4307,1.2891,715.8896,FLD0175
2026-07-01,0.7402,0.4445,1.3831,716.4049,FLD0175
2026-07-06,0.7659,0.4589,1.4785,716.8447,FLD0175
2026-07-11,0.7854,0.4705,1.5564,717.2522,FLD0175
2026-07-16,0.7956,0.4777,1.6074,717.6103,FLD0175
2026-07-21,0.7960,0.4804,1.6308,717.9175,FLD0175
2026-07-26,0.7895,0.4799,1.6341,718.1878,FLD0175
2026-07-31,0.7814,0.4787,1.6332,718.4504,FLD0175
2026-08-05,,,,,FLD0175
2026-08-10,,,,,FLD0175
2026-08-15,,,,,FLD0175
2026-08-20,0.7562,0.4771,1.6496,719.5376,FLD0175
2026-08-25,0.7499,0.4767,1.6538,719.8094,FLD0175
2026-08-30,0.7437,0.4763,1.6579,720.0812,FLD0175
2026-09-04,0.7374,0.4759,1.6620,720.3530,FLD0175
2026-09-09,,,,,FLD0175
2026-09-14,,,,,FLD0175
2026-09-19,,,,,FLD0175
2025-06-01,,,,,FLD0176
2025-06-06,,,,,FLD0176
2025-06-11,,,,,FLD0176
2025-06-16,,,,,FLD0176
2025-06-21,,,,,FLD0176
2025-06-26,,,,,FLD0176
2025-07-01,,,,,FLD0176
2025-07-06,,,,,FLD0176
2025-07-11,,,,,FLD0176
2025-07-16,,,,,FLD0176
2025-07-21,,,,,FLD0176
2025-07-26,,,,,FLD0176
2025-07-31,,,,,FLD0176
2025-08-05,,,,,FLD0176
2025-08-10,,,,,FLD0176
2025-08-15,,,,,FLD0176
2025-08-20,,,,,FLD0176
2025-08-25,,,,,FLD0176
2025-08-30,,,,,FLD0176
2025-09-04,,,,,FLD0176
2025-09-09,,,,,FLD0176
2025-09-14,,,,,FLD0176
2025-09-19,,,,,FLD0176
2025-09-24,,,,,FLD0176
2025-09-29,,,,,FLD0176
2025-10-04,,,,,FLD0176
2025-10-09,,,,,FLD0176
2025-10-14,,,,,FLD0176
2025-10-19,,,,,FLD0176
2025-10-24,,,,,FLD0176
2025-10-29,,,,,FLD0176
2025-11-03,,,,,FLD0176
2025-11-08,0.4918,0.3461,0.8781,717.3150,FLD0176
2025-11-13,0.5017,0.3374,0.8664,716.2399,FLD0176
2025-11-18,0.5109,0.3295,0.8567,715.2535,FLD0176
2025-11-23,0.5194,0.3225,0.8490,714.3559,FLD0176
2025-11-28,0.5280,0.3153,0.8408,713.4406,FLD0176
2025-12-03,0.5347,0.3105,0.8380,712.7649,FLD0176
2025-12-08,0.5388,0.3088,0.8419,712.3910,FLD0176
2025-12-13,0.5408,0.3097,0.8519,712.2922,FLD0176
2025-12-18,0.5414,0.3123,0.8655,712.3533,FLD0176
2025-12-23,0.5423,0.3145,0.8781,712.3700,FLD0176
2025-12-28,,,,,FLD0176
2026-01-02,,,,,FLD0176
2026-01-07,,,,,FLD0176
2026-01-12,,,,,FLD0176
2026-01-17,0.5479,0.3243,0.9389,712.3645,FLD0176
2026-01-22,0.5497,0.3266,0.9531,712.3476,FLD0176
2026-01-27,0.5507,0.3285,0.9648,712.3505,FLD0176
2026-02-01,0.5493,0.3292,0.9697,712.4065,FLD0176
2026-02-06,0.5449,0.3284,0.9659,712.5295,FLD0176
2026-02-11,0.5378,0.3262,0.9544,712.7136,FLD0176
2026-02-16,0.5291,0.3232,0.9383,712.9331,FLD0176
2026-02-21,0.5208,0.3204,0.9235,713.1428,FLD0176
2026-02-26,0.5127,0.3177,0.9092,713.3485,FLD0176
2026-03-03,0.5050,0.3155,0.8956,713.5323,FLD0176
2026-03-08,0.4969,0.3127,0.8811,713.7435,FLD0176
2026-03-13,0.4875,0.3084,0.8643,714.0287,FLD0176
2026-03-18,0.4766,0.3022,0.8446,714.4070,FLD0176
2026-03-23,0.4644,0.2943,0.8222,714.8704,FLD0176
2026-03-28,0.4490,0.2840,0.7930,715.4821,FLD0176
2026-04-02,0.4368,0.2757,0.7709,715.9563,FLD0176
2026-04-07,0.4325,0.2724,0.7668,716.0906,FLD0176
2026-04-12,0.4415,0.2768,0.7936,715.6824,FLD0176
2026-04-17,0.4529,0.2829,0.8223,715.0059,FLD0176
2026-04-22,0.4600,0.2877,0.8418,714.5993,FLD0176
2026-04-27,0.4625,0.2916,0.8603,714.9858,FLD0176
2026-05-02,0.4627,0.2960,0.8783,715.7190,FLD0176
2026-05-07,0.4635,0.3018,0.8945,716.2249,FLD0176
2026-05-12,0.4646,0.3073,0.8984,715.9293,FLD0176
2026-05-17,0.4665,0.3134,0.8963,715.0995,FLD0176
2026-05-22,0.4693,0.3202,0.8883,713.7354,FLD0176
2026-05-27,,,,,FLD0176
2026-06-01,,,,,FLD0176
2026-06-06,,,,,FLD0176
2026-06-11,,,,,FLD0176
2026-06-16,,,,,FLD0176
2026-06-21,,,,,FLD0176
2026-06-26,,,,,FLD0176
2026-07-01,,,,,FLD0176
2026-07-06,,,,,FLD0176
2026-07-11,,,,,FLD0176
2026-07-16,,,,,FLD0176
2026-07-21,,,,,FLD0176
2026-07-26,,,,,FLD0176
2026-07-31,,,,,FLD0176
2026-08-05,,,,,FLD0176
2026-08-10,,,,,FLD0176
2026-08-15,,,,,FLD0176
2026-08-20,,,,,FLD0176
2026-08-25,,,,,FLD0176
2026-08-30,,,,,FLD0176
2026-09-04,,,,,FLD0176
2026-09-09,,,,,FLD0176
2026-09-14,,,,,FLD0176
2026-09-19,,,,,FLD0176
2025-06-01,,,,,FLD0177
2025-06-06,,,,,FLD0177
2025-06-11,0.5897,0.3401,0.9360,711.6046,FLD0177
2025-06-16,0.5928,0.3423,0.9604,711.9311,FLD0177
2025-06-21,0.5959,0.3446,0.9849,712.2577,FLD0177
2025-06-26,0.5990,0.3468,1.0093,712.5842,FLD0177
2025-07-01,,,,,FLD0177
2025-07-06,,,,,FLD0177
2025-07-11,,,,,FLD0177
2025-07-16,,,,,FLD0177
2025-07-21,,,,,FLD0177
2025-07-26,,,,,FLD0177
2025-07-31,,,,,FLD0177
2025-08-05,,,,,FLD0177
2025-08-10,,,,,FLD0177
2025-08-15,,,,,FLD0177
2025-08-20,,,,,FLD0177
2025-08-25,0.6361,0.3736,1.3028,716.5025,FLD0177
2025-08-30,0.6399,0.3766,1.3337,716.9154,FLD0177
2025-09-04,0.6428,0.3787,1.3565,717.2204,FLD0177
2025-09-09,0.6434,0.3782,1.3574,717.2337,FLD0177
2025-09-14,0.6412,0.3745,1.3305,716.8797,FLD0177
2025-09-19,0.6364,0.3678,1.2783,716.1910,FLD0177
2025-09-24,0.6300,0.3595,1.2114,715.3078,FLD0177
2025-09-29,0.6241,0.3516,1.1486,714.4786,FLD0177
2025-10-04,0.6183,0.3432,1.0835,713.6024,FLD0177
2025-10-09,0.6124,0.3349,1.0183,712.7262,FLD0177
2025-10-14,0.6071,0.3300,0.9742,712.2104,FLD0177
2025-10-19,0.6026,0.3305,0.9621,712.2440,FLD0177
2025-10-24,0.6007,0.3414,1.0040,713.0653,FLD0177
2025-10-29,0.5985,0.3491,1.0428,714.2991,FLD0177
2025-11-03,0.5906,0.3405,1.0051,713.9357,FLD0177
2025-11-08,0.5633,0.3131,0.8834,712.5362,FLD0177
2025-11-13,0.5218,0.2788,0.7372,710.7075,FLD0177
2025-11-18,0.4763,0.2509,0.6129,709.4767,FLD0177
2025-11-23,0.4318,0.2344,0.5442,709.0083,FLD0177
2025-11-28,0.3973,0.2265,0.5250,710.2744,FLD0177
2025-12-03,0.3815,0.2220,0.5015,710.1799,FLD0177
2025-12-08,0.3739,0.2183,0.4871,710.3046,FLD0177
2025-12-13,0.3760,0.2192,0.5031,710.8576,FLD0177
2025-12-18,0.3764,0.2204,0.5283,712.1531,FLD0177
2025-12-23,0.3751,0.2179,0.5286,711.9533,FLD0177
2025-12-28,0.3782,0.2215,0.5505,711.5842,FLD0177
2026-01-02,0.3763,0.2247,0.5352,708.9457,FLD0177
2026-01-07,0.3698,0.2247,0.5254,707.7348,FLD0177
2026-01-12,0.3637,0.2212,0.5146,707.1813,FLD0177
2026-01-17,0.3515,0.2141,0.5115,708.5816,FLD0177
2026-01-22,0.3526,0.2095,0.5051,709.5112,FLD0177
2026-01-27,0.3605,0.2095,0.5208,710.5423,FLD0177
2026-02-01,0.3530,0.2032,0.4855,709.5344,FLD0177
2026-02-06,0.3423,0.1966,0.4639,709.5986,FLD0177
2026-02-11,0.3356,0.1925,0.4528,709.4308,FLD0177
2026-02-16,0.3297,0.1929,0.4615,710.3935,FLD0177
2026-02-21,0.3402,0.1993,0.4799,710.2507,FLD0177
2026-02-26,0.3530,0.2086,0.5202,711.0116,FLD0177
2026-03-03,0.3641,0.2159,0.5267,710.9113,FLD0177
2026-03-08,0.3665,0.2196,0.5257,710.9749,FLD0177
2026-03-13,0.3591,0.2193,0.5189,711.5320,FLD0177
2026-03-18,0.3408,0.2134,0.5038,712.7286,FLD0177
2026-03-23,0.3294,0.2088,0.4793,711.8868,FLD0177
2026-03-28,0.3263,0.2077,0.4855,712.0874,FLD0177
2026-04-02,0.3292,0.2064,0.4760,711.6326,FLD0177
2026-04-07,0.3158,0.1941,0.4457,711.0203,FLD0177
2026-04-12,0.3096,0.1851,0.4335,709.8645,FLD0177
2026-04-17,0.3157,0.1873,0.4717,710.1807,FLD0177
2026-04-22,0.3246,0.1913,0.4992,709.3328,FLD0177
2026-04-27,0.3324,0.1988,0.5387,709.4971,FLD0177
2026-05-02,0.3307,0.2040,0.5541,709.6962,FLD0177
2026-05-07,0.3133,0.2019,0.5390,710.2309,FLD0177
2026-05-12,0.3041,0.2045,0.5218,709.9322,FLD0177
2026-05-17,0.3068,0.2141,0.5318,710.4368,FLD0177
2026-05-22,0.3102,0.2180,0.5305,710.2402,FLD0177
2026-05-27,0.3124,0.2208,0.5439,710.6049,FLD0177
2026-06-01,0.3270,0.2229,0.5655,710.4727,FLD0177
2026-06-06,0.3406,0.2232,0.6037,711.0107,FLD0177
2026-06-11,0.3478,0.2221,0.6426,712.0226,FLD0177
2026-06-16,0.3499,0.2198,0.6732,713.1338,FLD0177
2026-06-21,0.3479,0.2167,0.6901,714.0710,FLD0177
2026-06-26,0.3431,0.2139,0.6913,714.6532,FLD0177
2026-07-01,0.3504,0.2117,0.6741,713.8244,FLD0177
2026-07-06,0.3571,0.2094,0.6600,713.1420,FLD0177
2026-07-11,0.3620,0.2080,0.6498,712.7061,FLD0177
2026-07-16,0.3657,0.2082,0.6426,712.4654,FLD0177
2026-07-21,0.3681,0.2099,0.6388,712.4260,FLD0177
2026-07-26,0.3697,0.2127,0.6373,712.5329,FLD0177
2026-07-31,0.3710,0.2158,0.6363,712.6703,FLD0177
2026-08-05,,,,,FLD0177
2026-08-10,,,,,FLD0177
2026-08-15,,,,,FLD0177
2026-08-20,0.3772,0.2270,0.6300,713.0736,FLD0177
2026-08-25,0.3796,0.2318,0.6343,713.6236,FLD0177
2026-08-30,0.3797,0.2310,0.6225,712.9385,FLD0177
2026-09-04,0.3789,0.2277,0.6033,711.6919,FLD0177
2026-09-09,0.3771,0.2217,0.5767,709.8840,FLD0177
2026-09-14,,,,,FLD0177
2026-09-19,,,,,FLD0177
2025-06-01,,,,,FLD0178
2025-06-06,,,,,FLD0178
2025-06-11,0.2116,0.2151,0.4561,720.8875,FLD0178
2025-06-16,0.1950,0.2078,0.4513,721.4798,FLD0178
2025-06-21,0.1832,0.2029,0.4483,721.9197,FLD0178
2025-06-26,0.1762,0.2004,0.4470,722.2072,FLD0178
2025-07-01,0.1787,0.2028,0.4492,722.1951,FLD0178
2025-07-06,0.1796,0.2043,0.4508,722.2337,FLD0178
2025-07-11,,,,,FLD0178
2025-07-16,,,,,FLD0178
2025-07-21,,,,,FLD0178
2025-07-26,,,,,FLD0178
2025-07-31,,,,,FLD0178
2025-08-05,,,,,FLD0178
2025-08-10,,,,,FLD0178
2025-08-15,,,,,FLD0178
2025-08-20,,,,,FLD0178
2025-08-25,,,,,FLD0178
2025-08-30,,,,,FLD0178
2025-09-04,,,,,FLD0178
2025-09-09,,,,,FLD0178
2025-09-14,,,,,FLD0178
2025-09-19,,,,,FLD0178
2025-09-24,,,,,FLD0178
2025-09-29,0.1841,0.2249,0.4742,723.2360,FLD0178
